Mesa_Num,Mesa_ID,Ruta,Estado
16,7001831,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_16_7001831.jpg,OK
14,7001811,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_14_7001811.jpg,OK
19,7001861,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_19_7001861.jpg,OK
18,7001851,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_18_7001851.jpg,OK
21,7001881,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_21_7001881.jpg,OK
20,7001871,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_20_7001871.jpg,OK
22,7001891,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Madre/mesa_22_7001891.jpg,OK
1,7003421,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_1_7003421.jpg,OK
2,7003431,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_2_7003431.jpg,OK
3,7003441,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_3_7003441.jpg,OK
4,7003451,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_4_7003451.jpg,OK
5,7003461,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_5_7003461.jpg,OK
6,7003471,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_6_7003471.jpg,OK
7,7003481,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_7_7003481.jpg,OK
8,7003491,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_8_7003491.jpg,OK
9,7003501,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_9_7003501.jpg,OK
10,7003511,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. La Santa Cruz/mesa_10_7003511.jpg,OK
1,7034741,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_1_7034741.jpg,OK
2,7034751,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_2_7034751.jpg,OK
3,7034761,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_3_7034761.jpg,OK
4,7034771,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_4_7034771.jpg,OK
5,7034781,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_5_7034781.jpg,OK
6,7034791,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_6_7034791.jpg,OK
9,7034821,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_9_7034821.jpg,OK
8,7034811,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_8_7034811.jpg,OK
7,7034801,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_7_7034801.jpg,OK
11,7034841,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_11_7034841.jpg,OK
13,7034861,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_13_7034861.jpg,OK
12,7034851,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_12_7034851.jpg,OK
14,7034871,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_14_7034871.jpg,OK
15,7034881,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_15_7034881.jpg,OK
10,7034831,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_10_7034831.jpg,OK
16,7034891,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_16_7034891.jpg,OK
17,7034901,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_17_7034901.jpg,OK
18,7034911,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_18_7034911.jpg,OK
19,7034921,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_19_7034921.jpg,OK
2,7003681,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_2_7003681.jpg,OK
1,7003671,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_1_7003671.jpg,OK
20,7034931,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Las Americas II/mesa_20_7034931.jpg,OK
3,7003691,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_3_7003691.jpg,OK
4,7003701,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_4_7003701.jpg,OK
5,7003711,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_5_7003711.jpg,OK
6,7003721,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_6_7003721.jpg,OK
8,7003741,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_8_7003741.jpg,OK
9,7003751,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_9_7003751.jpg,OK
1,7030731,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_1_7030731.jpg,OK
7,7003731,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Liceo Maria Vacadiez/mesa_7_7003731.jpg,OK
2,7030741,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_2_7030741.jpg,OK
3,7030751,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_3_7030751.jpg,OK
4,7030761,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_4_7030761.jpg,OK
5,7030771,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_5_7030771.jpg,OK
6,7030781,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_6_7030781.jpg,OK
7,7030791,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_7_7030791.jpg,OK
8,7030801,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_8_7030801.jpg,OK
9,7030811,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Barranco Alvarez/mesa_9_7030811.jpg,OK
1,7043971,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_1_7043971.jpg,OK
2,7043981,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_2_7043981.jpg,OK
3,7043991,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_3_7043991.jpg,OK
4,7044001,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_4_7044001.jpg,OK
7,7044031,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_7_7044031.jpg,OK
5,7044011,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_5_7044011.jpg,OK
6,7044021,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_6_7044021.jpg,OK
8,7044041,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_8_7044041.jpg,OK
9,7044051,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_9_7044051.jpg,OK
11,7044071,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_11_7044071.jpg,OK
10,7044061,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_10_7044061.jpg,OK
12,7044081,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_12_7044081.jpg,OK
14,7044101,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_14_7044101.jpg,OK
13,7044091,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_13_7044091.jpg,OK
15,7044111,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_15_7044111.jpg,OK
17,7044131,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_17_7044131.jpg,OK
16,7044121,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_16_7044121.jpg,OK
18,7044141,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_18_7044141.jpg,OK
19,7044151,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_19_7044151.jpg,OK
20,7044161,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_20_7044161.jpg,OK
22,7044181,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_22_7044181.jpg,OK
21,7044171,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_21_7044171.jpg,OK
24,7044201,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_24_7044201.jpg,OK
26,7044221,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_26_7044221.jpg,OK
25,7044211,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_25_7044211.jpg,OK
23,7044191,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_23_7044191.jpg,OK
28,7044241,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_28_7044241.jpg,OK
27,7044231,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_27_7044231.jpg,OK
29,7044251,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_29_7044251.jpg,OK
30,7044261,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_30_7044261.jpg,OK
31,7044271,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luis Espinal Campos/mesa_31_7044271.jpg,OK
4,7012571,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_4_7012571.jpg,OK
1,7012541,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_1_7012541.jpg,OK
3,7012561,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_3_7012561.jpg,OK
2,7012551,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_2_7012551.jpg,OK
5,7012581,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_5_7012581.jpg,OK
6,7012591,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_6_7012591.jpg,OK
7,7012601,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_7_7012601.jpg,OK
8,7012611,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_8_7012611.jpg,OK
9,7012621,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_9_7012621.jpg,OK
10,7012631,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_10_7012631.jpg,OK
11,7012641,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_11_7012641.jpg,OK
12,7012651,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_12_7012651.jpg,OK
13,7012661,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_13_7012661.jpg,OK
14,7012671,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_14_7012671.jpg,OK
15,7012681,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_15_7012681.jpg,OK
16,7012691,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_16_7012691.jpg,OK
17,7012701,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_17_7012701.jpg,OK
18,7012711,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Luz Y Saber II/mesa_18_7012711.jpg,OK
1,7026991,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_1_7026991.jpg,OK
2,7027001,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_2_7027001.jpg,OK
3,7027011,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_3_7027011.jpg,OK
6,7027041,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_6_7027041.jpg,OK
4,7027021,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_4_7027021.jpg,OK
5,7027031,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_5_7027031.jpg,OK
7,7027051,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_7_7027051.jpg,OK
9,7027071,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_9_7027071.jpg,OK
8,7027061,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_8_7027061.jpg,OK
10,7027081,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. M. Nelly Vda. De Bertero/mesa_10_7027081.jpg,OK
1,7023661,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_1_7023661.jpg,OK
2,7023671,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_2_7023671.jpg,OK
4,7023691,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_4_7023691.jpg,OK
3,7023681,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_3_7023681.jpg,OK
5,7023701,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_5_7023701.jpg,OK
7,7023721,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_7_7023721.jpg,OK
6,7023711,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_6_7023711.jpg,OK
8,7023731,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_8_7023731.jpg,OK
11,7023761,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_11_7023761.jpg,OK
9,7023741,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_9_7023741.jpg,OK
10,7023751,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Madre Clara Ricci (Jesus Roman Vaca/mesa_10_7023751.jpg,OK
1,7008721,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_1_7008721.jpg,OK
2,7008731,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_2_7008731.jpg,OK
3,7008741,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_3_7008741.jpg,OK
4,7008751,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_4_7008751.jpg,OK
5,7008761,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_5_7008761.jpg,OK
7,7008781,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_7_7008781.jpg,OK
8,7008791,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_8_7008791.jpg,OK
6,7008771,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_6_7008771.jpg,OK
9,7008801,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_9_7008801.jpg,OK
12,7008831,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_12_7008831.jpg,OK
10,7008811,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_10_7008811.jpg,OK
11,7008821,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_11_7008821.jpg,OK
13,7008841,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_13_7008841.jpg,OK
15,7008861,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_15_7008861.jpg,OK
14,7008851,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_14_7008851.jpg,OK
16,7008871,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_16_7008871.jpg,OK
17,7008881,ACTAS/BOLIVIA/Santa Cruz/Andrés Ibáñez/Santa Cruz de La Sierra/Santa Cruz de la Sierra/Col. Magdalena Postel/mesa_17_7008881.jpg,OK
