id_imagen,timestamp,departamento,provincia,municipio,localidad,recinto,numero_mesa,AP,LYP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,MORENA,UNIDAD,PDC,VOTOS_VALIDOS,VOTOS_BLANCOS,VOTOS_NULOS,suma_partidos,diferencia_votos_validos,status_validacion
mesa_9_3016571,2025-08-28T21:45:38.157551,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016571,111,111,611,111,616,108,711,111,111,111,101,601,2601,2490,ERROR
mesa_10_3016581,2025-08-28T21:45:38.557722,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016581,711,111,11,111,81,1,101,101,11,111,101,1,1239,1128,ERROR
mesa_12_3016601,2025-08-28T21:45:38.905400,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016601,71,111,111,711,11,160,100,161,111,111,71,119,1547,1436,ERROR
mesa_11_3016591,2025-08-28T21:45:39.323937,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016591,11,171,119,11,611,601,616,118,118,111,18,117,2376,2265,ERROR
mesa_13_3016611,2025-08-28T21:45:39.704162,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016611,111,1,111,117,17,111,711,181,910,118,61,610,2270,2152,ERROR
mesa_14_3016621,2025-08-28T21:45:40.107854,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016621,111,171,171,111,710,116,107,171,111,111,161,111,1779,1668,ERROR
mesa_16_3016641,2025-08-28T21:45:40.534686,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016641,10,11,1,1,1,1,100,800,11,10,0,11,936,926,ERROR
mesa_15_3016631,2025-08-28T21:45:40.942838,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Eusebio Tudela,3016631,11,111,111,111,111,111,18,118,111,111,111,118,813,702,ERROR
mesa_1_3006061,2025-08-28T21:45:41.399213,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006061,81,111,178,810,116,881,160,11,111,111,166,11,2459,2348,ERROR
mesa_2_3006071,2025-08-28T21:45:41.924790,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006071,111,111,111,111,111,111,110,11,11,111,111,11,798,687,ERROR
mesa_3_3006081,2025-08-28T21:45:42.341282,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006081,111,111,171,111,111,111,111,111,111,111,111,???,1059,948,ERROR
mesa_4_3006091,2025-08-28T21:45:42.752929,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006091,111,111,111,161,11,111,701,111,111,161,181,111,1539,1378,ERROR
mesa_7_3006121,2025-08-28T21:45:43.118427,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006121,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_5_3006101,2025-08-28T21:45:43.489464,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006101,111,11,111,16,681,187,711,111,616,161,661,111,2555,2394,ERROR
mesa_6_3006111,2025-08-28T21:45:43.913224,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006111,60,16,108,11,0,111,811,71,111,111,110,118,1299,1188,ERROR
mesa_8_3006131,2025-08-28T21:45:44.240906,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006131,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_9_3006141,2025-08-28T21:45:44.633831,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006141,66,1,6,11,11,1,1,10,111,111,1,11,218,107,ERROR
mesa_12_3006171,2025-08-28T21:45:45.002680,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006171,111,111,111,111,177,111,111,611,111,111,111,???,1565,1454,ERROR
mesa_10_3006151,2025-08-28T21:45:45.407376,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006151,11,61,11,111,111,111,616,11,111,111,111,111,1154,1043,ERROR
mesa_11_3006161,2025-08-28T21:45:45.800636,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006161,111,111,1,111,111,616,111,111,611,111,111,111,1894,1783,ERROR
mesa_13_3006181,2025-08-28T21:45:46.186095,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006181,111,111,11,111,111,111,0,111,111,101,101,111,788,687,ERROR
mesa_14_3006191,2025-08-28T21:45:46.561044,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006191,111,111,116,118,700,111,700,11,81,111,110,11,2059,1948,ERROR
mesa_15_3006201,2025-08-28T21:45:46.932955,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006201,108,166,11,0,161,10,110,111,1,111,68,11,678,567,ERROR
mesa_16_3006211,2025-08-28T21:45:47.382415,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006211,11,11,111,611,166,111,11,11,11,111,11,118,1054,943,ERROR
mesa_17_3006221,2025-08-28T21:45:47.818266,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Fiscal Juan XXIII A,3006221,101,1,101,111,181,111,111,16,111,111,111,181,844,733,ERROR
mesa_1_3012781,2025-08-28T21:45:48.203460,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012781,11,1,1,111,8,101,181,101,111,110,100,1,626,516,ERROR
mesa_2_3012791,2025-08-28T21:45:48.610898,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012791,111,111,111,111,111,861,111,111,111,111,111,111,1749,1638,ERROR
mesa_3_3012801,2025-08-28T21:45:49.011537,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012801,11,11,111,100,101,111,118,110,111,111,111,111,784,673,ERROR
mesa_4_3012811,2025-08-28T21:45:49.403034,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012811,111,11,111,111,111,811,111,111,111,111,111,111,1599,1488,ERROR
mesa_5_3012821,2025-08-28T21:45:49.785691,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012821,111,111,111,111,111,111,161,116,111,111,1,111,1054,943,ERROR
mesa_6_3012831,2025-08-28T21:45:50.203574,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012831,111,111,118,111,111,181,161,111,881,181,661,116,1896,1715,ERROR
mesa_7_3012841,2025-08-28T21:45:50.602008,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012841,111,181,811,111,861,801,118,110,610,111,811,111,3714,3603,ERROR
mesa_8_3012851,2025-08-28T21:45:50.977072,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012851,111,110,111,111,111,101,100,111,111,111,111,186,977,866,ERROR
mesa_9_3012861,2025-08-28T21:45:51.380551,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012861,11,11,11,111,111,111,1,111,111,111,111,121,589,478,ERROR
mesa_10_3012871,2025-08-28T21:45:51.787095,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012871,111,711,11,111,761,111,111,111,111,116,601,181,2149,2033,ERROR
mesa_11_3012881,2025-08-28T21:45:52.195886,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012881,11,600,11,10,1,111,811,111,111,111,111,101,1777,1666,ERROR
mesa_12_3012891,2025-08-28T21:45:52.592163,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012891,111,111,111,111,111,611,111,111,111,111,111,160,1499,1388,ERROR
mesa_13_3012901,2025-08-28T21:45:53.146909,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012901,111,111,111,111,161,161,111,111,111,111,616,611,1099,988,ERROR
mesa_15_3012921,2025-08-28T21:45:53.677639,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012921,111,1,111,611,811,111,81,111,111,111,111,111,2059,1948,ERROR
mesa_16_3012931,2025-08-28T21:45:54.097529,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012931,611,101,11,161,81,187,110,111,161,111,181,111,1534,1423,ERROR
mesa_14_3012911,2025-08-28T21:45:54.500765,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012911,111,111,111,110,818,601,100,111,101,118,11,118,2174,2056,ERROR
mesa_17_3012941,2025-08-28T21:45:54.894423,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012941,111,1,111,181,111,111,181,11,111,118,111,111,929,811,ERROR
mesa_18_3012951,2025-08-28T21:45:55.370540,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012951,611,171,111,111,111,111,111,111,111,111,111,111,1559,1448,ERROR
mesa_2_3019731,2025-08-28T21:45:55.769877,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019731,111,710,8,101,110,10,716,161,61,116,710,11,1988,1872,ERROR
mesa_1_3019721,2025-08-28T21:45:56.178353,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019721,110,101,110,111,100,111,100,111,111,111,101,11,965,854,ERROR
mesa_19_3012961,2025-08-28T21:45:56.582702,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gerardo Vargas,3012961,11,711,111,111,111,111,111,111,111,111,111,111,1499,1388,ERROR
mesa_4_3019751,2025-08-28T21:45:56.953413,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019751,111,101,1,111,100,111,100,110,111,187,111,111,856,669,ERROR
mesa_5_3019761,2025-08-28T21:45:57.295605,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019761,777,117,111,711,167,117,177,117,110,111,100,60,2404,2293,ERROR
mesa_3_3019741,2025-08-28T21:45:57.654285,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019741,171,110,111,111,110,111,111,118,111,111,111,160,1064,953,ERROR
mesa_6_3019771,2025-08-28T21:45:58.050524,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019771,11,171,171,117,10,1,111,11,111,111,1,11,714,603,ERROR
mesa_7_3019781,2025-08-28T21:45:58.419774,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019781,0,1,118,111,111,61,110,1,160,110,110,111,673,563,ERROR
mesa_8_3019791,2025-08-28T21:45:58.814929,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019791,100,700,111,111,11,0,10,111,110,711,16,10,1264,553,ERROR
mesa_9_3019801,2025-08-28T21:45:59.220709,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019801,111,111,111,191,100,161,106,111,111,118,101,101,1113,995,ERROR
mesa_10_3019811,2025-08-28T21:45:59.660230,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gualberto Villarroel,3019811,11,111,111,711,161,11,710,111,111,111,117,78,2048,1937,ERROR
mesa_2_3004511,2025-08-28T21:46:00.036831,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004511,111,10,111,61,111,107,100,111,181,111,111,100,903,792,ERROR
mesa_1_3004501,2025-08-28T21:46:00.438347,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004501,111,111,111,111,111,101,111,111,111,111,111,111,989,878,ERROR
mesa_4_3004531,2025-08-28T21:46:00.840920,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004531,811,1,111,11,111,101,111,111,111,111,611,111,1479,1368,ERROR
mesa_3_3004521,2025-08-28T21:46:01.221334,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004521,110,11,11,186,11,1,0,16,611,167,601,111,957,790,ERROR
mesa_5_3004541,2025-08-28T21:46:01.644547,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004541,111,101,111,101,111,111,111,111,111,111,101,11,979,868,ERROR
mesa_6_3004551,2025-08-28T21:46:02.046938,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004551,111,100,111,111,118,118,0,111,611,116,181,11,1391,1275,ERROR
mesa_8_3004571,2025-08-28T21:46:02.452114,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004571,0,0,110,116,111,111,60,11,111,106,81,11,630,524,ERROR
mesa_7_3004561,2025-08-28T21:46:02.862377,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004561,111,106,11,111,111,181,186,111,111,111,881,681,1039,928,ERROR
mesa_9_3004581,2025-08-28T21:46:03.288893,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004581,111,161,111,111,111,111,116,111,111,111,111,111,1054,943,ERROR
mesa_10_3004591,2025-08-28T21:46:03.692237,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004591,111,1,111,110,111,111,181,111,111,111,111,111,958,847,ERROR
mesa_11_3004601,2025-08-28T21:46:04.038724,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004601,111,111,111,111,111,111,111,111,116,111,161,111,1004,893,ERROR
mesa_12_3004611,2025-08-28T21:46:04.481756,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004611,611,111,111,617,601,118,801,111,1,101,101,611,3082,2981,ERROR
mesa_13_3004621,2025-08-28T21:46:05.028601,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004621,11,1,111,111,11,101,0,111,110,111,111,111,567,456,ERROR
mesa_14_3004631,2025-08-28T21:46:05.436186,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004631,11,111,111,111,111,111,111,111,111,111,111,111,899,788,ERROR
mesa_15_3004641,2025-08-28T21:46:05.835930,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004641,111,111,811,110,618,18,611,110,181,161,1,108,2681,2520,ERROR
mesa_16_3004651,2025-08-28T21:46:06.234924,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004651,111,196,101,1,681,18,166,101,88,167,901,111,1463,1296,ERROR
mesa_17_3004661,2025-08-28T21:46:06.656554,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004661,111,1,11,111,111,111,0,0,111,111,111,111,567,456,ERROR
mesa_18_3004671,2025-08-28T21:46:07.045874,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004671,111,101,111,111,111,111,160,181,111,111,181,110,1108,997,ERROR
mesa_19_3004681,2025-08-28T21:46:07.429375,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004681,611,111,101,818,111,101,816,801,11,111,101,601,3481,3370,ERROR
mesa_20_3004691,2025-08-28T21:46:07.823568,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004691,178,611,611,811,111,111,111,610,11,111,116,111,3165,3054,ERROR
mesa_21_3004701,2025-08-28T21:46:08.337581,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004701,11,111,111,111,101,181,110,111,611,111,111,116,1458,1347,ERROR
mesa_22_3004711,2025-08-28T21:46:08.740810,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004711,110,111,111,111,161,66,111,611,116,118,161,118,1508,1390,ERROR
mesa_23_3004721,2025-08-28T21:46:09.143884,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004721,111,661,111,111,661,681,118,611,111,111,111,111,3176,3065,ERROR
mesa_24_3004731,2025-08-28T21:46:09.498558,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004731,11,111,111,611,111,111,811,111,111,111,111,111,2099,1988,ERROR
mesa_25_3004741,2025-08-28T21:46:09.920553,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004741,161,111,111,111,111,111,111,11,111,111,181,111,949,838,ERROR
mesa_26_3004751,2025-08-28T21:46:10.341375,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004751,111,161,811,111,81,111,19,107,11,110,11,111,1523,1413,ERROR
mesa_27_3004761,2025-08-28T21:46:10.817993,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Gutierrez Mariscal,3004761,111,111,180,11,660,601,111,111,611,161,661,111,2507,2346,ERROR
mesa_1_3002721,2025-08-28T21:46:11.219152,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002721,60,166,101,101,186,111,100,180,181,166,110,111,1186,1020,ERROR
mesa_2_3002731,2025-08-28T21:46:11.597890,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002731,111,111,111,111,111,111,111,711,111,111,111,???,1599,1488,ERROR
mesa_4_3002751,2025-08-28T21:46:11.897592,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002751,111,111,111,611,111,111,161,111,111,111,111,???,1549,1438,ERROR
mesa_3_3002741,2025-08-28T21:46:12.297157,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002741,111,110,711,111,181,108,111,111,111,111,111,111,1665,1554,ERROR
mesa_5_3002761,2025-08-28T21:46:12.646941,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002761,111,111,111,111,111,111,111,11,111,111,111,???,899,788,ERROR
mesa_6_3002771,2025-08-28T21:46:13.095478,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002771,116,111,177,111,161,110,116,111,111,119,101,101,1124,1005,ERROR
mesa_7_3002781,2025-08-28T21:46:13.466913,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002781,111,110,111,111,110,111,111,111,111,111,110,111,997,886,ERROR
mesa_8_3002791,2025-08-28T21:46:13.861551,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002791,111,161,111,111,111,101,111,11,160,111,61,11,988,877,ERROR
mesa_9_3002801,2025-08-28T21:46:14.208137,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002801,111,111,111,111,116,119,111,161,111,111,111,111,1062,951,ERROR
mesa_10_3002811,2025-08-28T21:46:14.578566,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002811,111,111,111,111,111,111,111,111,111,11,111,111,999,988,ERROR
mesa_11_3002821,2025-08-28T21:46:14.929774,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002821,171,111,116,111,110,101,111,111,111,117,111,761,1053,936,ERROR
mesa_14_3002851,2025-08-28T21:46:15.286313,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002851,111,119,186,117,111,111,111,111,111,111,188,111,1088,977,ERROR
mesa_12_3002831,2025-08-28T21:46:15.689393,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002831,171,111,111,111,111,111,110,111,111,111,111,111,1058,947,ERROR
mesa_13_3002841,2025-08-28T21:46:16.297420,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002841,111,111,111,161,111,111,111,111,111,111,111,111,1049,938,ERROR
mesa_16_3002871,2025-08-28T21:46:16.657781,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002871,111,111,111,911,111,111,161,111,111,111,111,???,1849,1738,ERROR
mesa_15_3002861,2025-08-28T21:46:17.050578,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002861,101,111,161,161,161,661,771,716,1,111,161,11,2844,2733,ERROR
mesa_17_3002881,2025-08-28T21:46:17.402033,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002881,111,111,111,111,119,161,111,111,101,111,111,101,1047,936,ERROR
mesa_1_3022441,2025-08-28T21:46:17.772160,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022441,111,111,111,111,111,111,111,171,111,111,111,???,1059,948,ERROR
mesa_18_3002891,2025-08-28T21:46:18.133650,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela IV Centenario,3002891,116,110,111,111,111,111,111,111,111,111,111,118,1003,892,ERROR
mesa_2_3022451,2025-08-28T21:46:18.472689,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022451,111,111,111,111,177,111,111,111,111,111,114,???,1065,954,ERROR
mesa_3_3022461,2025-08-28T21:46:18.776938,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022461,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_4_3022471,2025-08-28T21:46:19.163912,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022471,711,111,111,111,111,111,111,711,111,111,111,???,2199,2088,ERROR
mesa_5_3022481,2025-08-28T21:46:19.530616,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022481,111,119,111,171,111,111,116,187,100,716,111,168,1137,421,ERROR
mesa_7_3022501,2025-08-28T21:46:19.887904,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022501,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_6_3022491,2025-08-28T21:46:20.490512,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022491,171,101,100,111,170,111,111,111,101,171,111,101,1087,916,ERROR
mesa_8_3022511,2025-08-28T21:46:20.831415,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Gabriel De Gumucio,3022511,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_1_3021131,2025-08-28T21:46:21.200712,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021131,111,111,111,111,111,111,161,111,111,111,111,???,1049,938,ERROR
mesa_2_3021141,2025-08-28T21:46:21.683164,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021141,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_3_3021151,2025-08-28T21:46:22.099278,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021151,111,111,111,111,111,117,111,111,111,111,111,???,1005,894,ERROR
mesa_4_3021161,2025-08-28T21:46:22.532660,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021161,111,111,111,111,771,111,111,111,111,111,111,???,1659,1548,ERROR
mesa_5_3021171,2025-08-28T21:46:22.898147,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021171,111,111,111,111,111,117,111,111,111,111,141,???,1005,894,ERROR
mesa_6_3021181,2025-08-28T21:46:23.261874,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021181,111,111,171,111,111,111,111,111,111,111,111,???,1059,948,ERROR
mesa_7_3021191,2025-08-28T21:46:23.625777,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021191,111,111,111,111,111,111,111,711,111,111,111,???,1599,1488,ERROR
mesa_9_3021211,2025-08-28T21:46:24.038386,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021211,111,186,110,111,111,161,116,111,111,111,118,111,1128,1017,ERROR
mesa_8_3021201,2025-08-28T21:46:24.425250,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021201,11,666,111,110,811,111,170,11,111,111,111,111,2112,2001,ERROR
mesa_10_3021221,2025-08-28T21:46:24.803964,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021221,171,111,11,166,111,111,111,111,111,161,118,111,1014,853,ERROR
mesa_13_3021251,2025-08-28T21:46:25.197749,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021251,111,101,111,110,111,111,111,111,111,111,110,10,988,877,ERROR
mesa_14_3021261,2025-08-28T21:46:25.621860,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021261,801,811,111,111,111,816,11,111,811,111,111,701,3694,3583,ERROR
mesa_11_3021231,2025-08-28T21:46:26.032119,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021231,111,111,111,111,111,111,161,111,111,111,111,111,1049,938,ERROR
mesa_12_3021241,2025-08-28T21:46:26.403086,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021241,111,111,188,111,118,111,111,11,611,111,160,181,1483,1372,ERROR
mesa_15_3021271,2025-08-28T21:46:26.780036,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021271,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_16_3021281,2025-08-28T21:46:27.211275,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021281,18,0,101,111,111,1,100,11,18,111,1,608,471,360,ERROR
mesa_17_3021291,2025-08-28T21:46:27.611503,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021291,111,111,111,116,111,111,111,111,111,111,111,111,1004,893,ERROR
mesa_18_3021301,2025-08-28T21:46:28.010807,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021301,601,101,11,111,110,611,6,111,611,111,11,1,2273,2162,ERROR
mesa_19_3021311,2025-08-28T21:46:28.421679,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Jose Maria Santivañez,3021311,111,111,181,111,111,111,111,111,161,111,111,611,1119,1008,ERROR
mesa_1_3021721,2025-08-28T21:46:28.779462,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Maryknoll,3021721,111,1,111,116,111,111,101,111,111,101,100,111,884,783,ERROR
mesa_2_3021731,2025-08-28T21:46:29.164090,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Maryknoll,3021731,1,0,811,118,101,81,0,8,888,101,181,860,2008,1907,ERROR
mesa_3_3021741,2025-08-28T21:46:29.562280,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Maryknoll,3021741,1,11,11,111,18,611,101,16,1,6,0,11,881,875,ERROR
mesa_4_3021751,2025-08-28T21:46:29.961325,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Maryknoll,3021751,60,100,100,110,101,111,188,110,1,111,111,111,881,770,ERROR
mesa_6_3021771,2025-08-28T21:46:30.428769,Cochabamba,Cercado,Cochabamba,Cochabamba,Escuela Maryknoll,3021771,111,111,111,111,111,111,111,111,111,111,111,111,999,888,ERROR
